timestamp,run_label,seed,num_envs,max_iterations,reward_profile,action_penalty,notes,checkpoint,checkpoint_iteration,success_rate,stage1_alignment_ready_rate,stage1_latched_rate,pregrasp_entry_success_rate,pregrasp_entry_ready_rate,pregrasp_entry_reached_rate,pregrasp_success_rate,pregrasp_hold_ready_rate,pregrasp_held_rate,stage2_pregrasp_ready_rate,stage2_latched_rate,stage2_alignment_ready_rate,stage3_insertion_ready_rate,stage3_latched_rate,stage3_touch_ready_rate,stage4_center_ready_rate,stage4_push_ready_rate,mean_pregrasp_entry_distance,mean_pregrasp_distance,mean_gripper_center_pregrasp_distance,mean_touch_error,mean_distance,mean_alignment,mean_pregrasp_alignment,mean_insertion_alignment,mean_target_contact_penalty,mean_pregrasp_center_progress,mean_insertion_progress,mean_center_push_progress,mean_best_center_push_progress,mean_center_push_improvement,mean_best_target_center_distance,mean_target_center_improvement,mean_target_center_shell_improvement,mean_center_shortest_path_score,mean_stage4_time_pressure,mean_stage3_time_preserve,mean_terminal_success_quality,mean_near_terminal_reward,mean_stage_latch_reward,mean_progressive_stage_weight,mean_moving_pregrasp_fraction,moving_pregrasp_final_rate,moving_pregrasp_step_ready_rate,mean_moving_pregrasp_hold_progress,mean_moving_pregrasp_reward,mean_moving_pregrasp_funnel_reward,mean_moving_pregrasp_exp_reward,mean_moving_pregrasp_shell_improvement,mean_best_moving_pregrasp_distance,mean_final_insertion_reward,mean_pregrasp_line_error,min_distance,mean_reward,checkpoint_path,plot_snapshot_dir,report_path,metrics_csv_path,reward_plot,success_plot,distance_plot,episode_length_plot
2026-05-15T12:25:05,final_center_visual_16env_250iter,42,16,250,final_center_capture_visual,0.010,"GUI visual run from model_600 with final center capture reward. Stage3 insertion/touch became strong; stage4 final center success appeared but remained sparse, so next work should use a stage4-specific replay curriculum or slightly relaxed final radius.",model_750.pt,750,0.001953125,0.98828125,,0.40625,0.103515625,0.986328125,0.98828125,0.791015625,0.96875,0.96875,,0.98828125,0.923828125,,0.90234375,0.001953125,,0.09985151141881943,0.07459090650081635,0.07459090650081635,0.019788116216659546,0.05730348080396652,0.8966652154922485,0.8966652154922485,0.8966652154922485,0.0,0.935693085193634,0.8875792026519775,,,,0.11673150956630707,0.00012233149027451873,,,,,,,,,,,,,,,,,,,1.4439212492334264e-08,0.030794596299529076,10331.0849609375,/home/spark-robotics/work/isaac/src/IsaacLab/logs/rsl_rl/mt4_simplified_reach_direct/2026-05-15_12-18-28/model_750.pt,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/logs/plots/20260515_121828_final_center_visual_16env_250iter,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/experiments/20260515_121828_final_center_visual_16env_250iter.md,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/experiments/20260515_121828_final_center_visual_16env_250iter_metrics.csv,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/logs/plots/20260515_121828_final_center_visual_16env_250iter/mt4_reward_curve.png,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/logs/plots/20260515_121828_final_center_visual_16env_250iter/mt4_success_curve.png,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/logs/plots/20260515_121828_final_center_visual_16env_250iter/mt4_distance_curve.png,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/logs/plots/20260515_121828_final_center_visual_16env_250iter/mt4_episode_length_curve.png
2026-05-15T12:33:44,stage4_center_replay_128env_300iter,42,128,300,stage4_center_replay_small_target,0.008,"Stage4 replay reset with smaller red target radius 0.025m and relaxed final center radius 0.035m. Stage3 touch improved strongly and target contact penalty stayed zero, but stage4 center success remained sparse; next step should reduce action std/exploration or collect states closer to the red center.",model_900.pt,900,0.000244140625,0.972900390625,,0.954345703125,0.660888671875,0.9375,0.957763671875,0.930419921875,0.9375,0.930419921875,,0.972900390625,0.929931640625,,0.9169921875,0.000244140625,,0.09372089803218842,0.06618805229663849,0.06618805229663849,0.03427979350090027,0.06427979469299316,0.8609586954116821,0.8609586954116821,0.8609586954116821,0.0,0.9701886177062988,0.7004839181900024,,,,0.10723148286342621,4.2013802158180624e-05,,,,,,,,,,,,,,,,,,,1.3118444996962353e-08,0.03963880240917206,8838.32421875,/home/spark-robotics/work/isaac/src/IsaacLab/logs/rsl_rl/mt4_simplified_reach_direct/2026-05-15_12-31-14/model_900.pt,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/logs/plots/20260515_123114_stage4_center_replay_128env_300iter,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/experiments/20260515_123114_stage4_center_replay_128env_300iter.md,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/experiments/20260515_123114_stage4_center_replay_128env_300iter_metrics.csv,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/logs/plots/20260515_123114_stage4_center_replay_128env_300iter/mt4_reward_curve.png,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/logs/plots/20260515_123114_stage4_center_replay_128env_300iter/mt4_success_curve.png,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/logs/plots/20260515_123114_stage4_center_replay_128env_300iter/mt4_distance_curve.png,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/logs/plots/20260515_123114_stage4_center_replay_128env_300iter/mt4_episode_length_curve.png
2026-05-15T12:57:34,stage4_center_push_replay_128env_250iter,42,128,250,stage4_center_push,0.018,Stage4 center-push reward: progress from pregrasp target toward red target center while maintaining insertion alignment and lateral accuracy. Best checkpoint selected before late drift.,model_950.pt,950,0.0,0.963134765625,,0.929443359375,0.370361328125,0.842529296875,0.93212890625,0.842041015625,0.842529296875,0.842529296875,,0.963134765625,0.8388671875,,0.828857421875,0.0,0.729736328125,0.10236390680074692,0.0765104591846466,0.0765104591846466,0.04022194445133209,0.07022193819284439,0.8573260307312012,0.8573260307312012,0.8573260307312012,0.0,0.9319121837615967,0.7289184331893921,0.5227710008621216,,,0.20205876231193542,6.84746919432655e-05,,,,,,,,,,,,,,,,,,,1.4079896359930899e-08,0.04001329094171524,14064.6171875,/home/spark-robotics/work/isaac/src/IsaacLab/logs/rsl_rl/mt4_simplified_reach_direct/2026-05-15_12-55-21/model_950.pt,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/logs/plots/20260515_125521_stage4_center_push_replay_128env_250iter,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/experiments/20260515_125521_stage4_center_push_replay_128env_250iter.md,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/experiments/20260515_125521_stage4_center_push_replay_128env_250iter_metrics.csv,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/logs/plots/20260515_125521_stage4_center_push_replay_128env_250iter/mt4_reward_curve.png,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/logs/plots/20260515_125521_stage4_center_push_replay_128env_250iter/mt4_success_curve.png,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/logs/plots/20260515_125521_stage4_center_push_replay_128env_250iter/mt4_distance_curve.png,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/logs/plots/20260515_125521_stage4_center_push_replay_128env_250iter/mt4_episode_length_curve.png
2026-05-15T13:05:54,stage4_strong_push_replay_128env_300iter,42,128,300,stage4_strong_push,0.020,"Stronger Stage4 push curriculum: reward new best center-push progress and deeper push after progress 0.5. Improved push progress and produced sparse final center success, but final success remains low.",model_1249.pt,1249,0.000244140625,0.978271484375,,0.903564453125,0.066650390625,0.744140625,0.9755859375,0.713623046875,0.744140625,0.744140625,,0.978271484375,0.744140625,,0.743896484375,0.000244140625,0.264892578125,0.10580159723758698,0.07829289138317108,0.07829289138317108,0.026145214214920998,0.056145213544368744,0.8916689157485962,0.8916689157485962,0.8916689157485962,0.0,0.9784697890281677,0.8524445295333862,0.6130448579788208,0.6594560146331787,0.0006966536166146398,0.2898886799812317,6.049043804523535e-05,,,,,,,,,,,,,,,,,,,1.3503495210898109e-08,0.03411655128002167,16830.7421875,/home/spark-robotics/work/isaac/src/IsaacLab/logs/rsl_rl/mt4_simplified_reach_direct/2026-05-15_13-03-24/model_1249.pt,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/logs/plots/20260515_130324_stage4_strong_push_replay_128env_300iter,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/experiments/20260515_130324_stage4_strong_push_replay_128env_300iter.md,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/experiments/20260515_130324_stage4_strong_push_replay_128env_300iter_metrics.csv,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/logs/plots/20260515_130324_stage4_strong_push_replay_128env_300iter/mt4_reward_curve.png,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/logs/plots/20260515_130324_stage4_strong_push_replay_128env_300iter/mt4_success_curve.png,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/logs/plots/20260515_130324_stage4_strong_push_replay_128env_300iter/mt4_distance_curve.png,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/logs/plots/20260515_130324_stage4_strong_push_replay_128env_300iter/mt4_episode_length_curve.png
2026-05-15T13:34:14,stage4_shortest_path_replay_128env_300iter,42,128,300,stage4_shortest_path_shell,0.020,"Stage4 diversified reward: distance improvement is scaled by shortest-path score, and red-target distance shells pay only when the policy reaches a closer shell. Improved stage3/touch stability and path score, but push-ready remains low.",model_1548.pt,1548,0.000244140625,0.986328125,,0.917236328125,0.23388671875,0.870361328125,0.986328125,0.81884765625,0.870361328125,0.870361328125,,0.986328125,0.826416015625,,0.820556640625,0.000244140625,0.133544921875,0.09961579740047455,0.07236537337303162,0.07236537337303162,0.028495822101831436,0.05849582329392433,0.9077466726303101,0.9077466726303101,0.9077466726303101,0.0,0.986328125,0.7956183552742004,0.5709028840065002,0.6485042572021484,0.0008456815266981721,0.17202475666999817,6.186078826431185e-05,0.011962890625,0.6540575623512268,,,,,,,,,,,,,,,,,1.3253376174304776e-08,0.037209250032901764,16779.35546875,/home/spark-robotics/work/isaac/src/IsaacLab/logs/rsl_rl/mt4_simplified_reach_direct/2026-05-15_13-31-34/model_1548.pt,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/logs/plots/20260515_133134_stage4_shortest_path_replay_128env_300iter,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/experiments/20260515_133134_stage4_shortest_path_replay_128env_300iter.md,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/experiments/20260515_133134_stage4_shortest_path_replay_128env_300iter_metrics.csv,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/logs/plots/20260515_133134_stage4_shortest_path_replay_128env_300iter/mt4_reward_curve.png,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/logs/plots/20260515_133134_stage4_shortest_path_replay_128env_300iter/mt4_success_curve.png,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/logs/plots/20260515_133134_stage4_shortest_path_replay_128env_300iter/mt4_distance_curve.png,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/logs/plots/20260515_133134_stage4_shortest_path_replay_128env_300iter/mt4_episode_length_curve.png
2026-05-15T13:46:27,20260515_134344_stage4_time_pressure_128env_300iter,42,128,300,stage4_time_pressure_shortest_path_push,0.020,"Stage4 time pressure added until terminal success; success step returns success bonus only. Slightly raised exploration/action scale. Best model_1600: stage3_touch 0.786, stage4_push 0.199, push_progress 0.605, shortest_path 0.673, stage4_time 0.413, success still sparse.",model_1600.pt,1600,0.00048828125,1.0,,0.838623046875,0.1591796875,0.8271484375,0.99755859375,0.735107421875,0.8271484375,0.8271484375,,1.0,0.79150390625,,0.7861328125,0.00048828125,0.19921875,0.09939469397068024,0.07137905061244965,0.07137905061244965,0.021842429414391518,0.051842428743839264,0.9226829409599304,0.9226829409599304,0.9226829409599304,0.0,1.0,0.8408584594726562,0.6045380234718323,0.668278157711029,0.0005471014301292598,0.21365049481391907,6.008554919390008e-05,0.011962890625,0.673416256904602,0.4132959246635437,,,,,,,,,,,,,,,,1.3899267514716485e-08,0.03657753765583038,16628.873046875,/home/spark-robotics/work/isaac/src/IsaacLab/logs/rsl_rl/mt4_simplified_reach_direct/2026-05-15_13-43-44/model_1600.pt,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/logs/plots/20260515_134344_20260515_134344_stage4_time_pressure_128env_300iter,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/experiments/20260515_134344_20260515_134344_stage4_time_pressure_128env_300iter.md,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/experiments/20260515_134344_20260515_134344_stage4_time_pressure_128env_300iter_metrics.csv,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/logs/plots/20260515_134344_20260515_134344_stage4_time_pressure_128env_300iter/mt4_reward_curve.png,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/logs/plots/20260515_134344_20260515_134344_stage4_time_pressure_128env_300iter/mt4_success_curve.png,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/logs/plots/20260515_134344_20260515_134344_stage4_time_pressure_128env_300iter/mt4_distance_curve.png,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/logs/plots/20260515_134344_20260515_134344_stage4_time_pressure_128env_300iter/mt4_episode_length_curve.png
2026-05-15T13:52:35,20260515_135155_stage4_relaxed_success_128env_300iter,42,128,300,stage4_relaxed_success_radius_0.055,0.020,"Relaxed final center success radius from 0.035m to 0.055m to create a measurable success signal before tightening. Best model_1600 reached success_rate 0.0286 and stage4_center 0.0413, but stage3/pregrasp stability dropped, so next step should tighten gradually or preserve stage3 gates.",model_1600.pt,1600,0.028564453125,0.9296875,,0.85400390625,0.12158203125,0.135009765625,0.931640625,0.131591796875,0.135009765625,0.135009765625,,0.9296875,0.134033203125,,0.13330078125,0.041259765625,0.00390625,0.11250796914100647,0.0871080532670021,0.0871080532670021,0.04203496128320694,0.07203495502471924,0.8191870450973511,0.8191870450973511,0.8191870450973511,0.0,0.931640625,0.7958601117134094,0.5714872479438782,0.538770854473114,0.0009508461807854474,0.9020024538040161,9.077033610083163e-05,0.010986328125,0.6061863899230957,0.02960856258869171,,,,,,,,,,,,,,,,1.4259404323979652e-08,0.03599186986684799,506.5901184082031,/home/spark-robotics/work/isaac/src/IsaacLab/logs/rsl_rl/mt4_simplified_reach_direct/2026-05-15_13-49-56/model_1600.pt,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/logs/plots/20260515_134956_20260515_135155_stage4_relaxed_success_128env_300iter,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/experiments/20260515_134956_20260515_135155_stage4_relaxed_success_128env_300iter.md,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/experiments/20260515_134956_20260515_135155_stage4_relaxed_success_128env_300iter_metrics.csv,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/logs/plots/20260515_134956_20260515_135155_stage4_relaxed_success_128env_300iter/mt4_reward_curve.png,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/logs/plots/20260515_134956_20260515_135155_stage4_relaxed_success_128env_300iter/mt4_success_curve.png,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/logs/plots/20260515_134956_20260515_135155_stage4_relaxed_success_128env_300iter/mt4_distance_curve.png,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/logs/plots/20260515_134956_20260515_135155_stage4_relaxed_success_128env_300iter/mt4_episode_length_curve.png
2026-05-15T13:57:53,20260515_135512_stage4_relaxed045_128env_300iter,42,128,300,stage4_relaxed_success_radius_0.045,0.020,"Tightened relaxed final center radius from 0.055m to 0.045m. Best model_1600 kept meaningful success_rate 0.0144 while improving stage3_touch to 0.3669 versus the 0.055m run. Later iterations improved stage3 but lost final success, suggesting stage-weight/time-weight separation is the next candidate.",model_1600.pt,1600,0.014404296875,0.94384765625,,0.849853515625,0.19970703125,0.37841796875,0.9453125,0.34521484375,0.37841796875,0.377685546875,,0.94384765625,0.373291015625,,0.366943359375,0.014404296875,0.05615234375,0.10824640095233917,0.08221904933452606,0.08221904933452606,0.038439225405454636,0.06843922287225723,0.8356250524520874,0.8356250524520874,0.8356250524520874,0.0,0.9453125,0.7899720072746277,0.5669831037521362,0.5507720112800598,0.0030010524205863476,0.6663490533828735,0.0002521512797102332,0.043212890625,0.6251078248023987,0.12693360447883606,,,,,,,,,,,,,,,,1.3330140546941038e-08,0.036232735961675644,1654.168701171875,/home/spark-robotics/work/isaac/src/IsaacLab/logs/rsl_rl/mt4_simplified_reach_direct/2026-05-15_13-55-22/model_1600.pt,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/logs/plots/20260515_135522_20260515_135512_stage4_relaxed045_128env_300iter,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/experiments/20260515_135522_20260515_135512_stage4_relaxed045_128env_300iter.md,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/experiments/20260515_135522_20260515_135512_stage4_relaxed045_128env_300iter_metrics.csv,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/logs/plots/20260515_135522_20260515_135512_stage4_relaxed045_128env_300iter/mt4_reward_curve.png,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/logs/plots/20260515_135522_20260515_135512_stage4_relaxed045_128env_300iter/mt4_success_curve.png,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/logs/plots/20260515_135522_20260515_135512_stage4_relaxed045_128env_300iter/mt4_distance_curve.png,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/logs/plots/20260515_135522_20260515_135512_stage4_relaxed045_128env_300iter/mt4_episode_length_curve.png
